Date,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Series_Complete_Yes,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Additional_Doses,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen
11/08/2021,PR,5250140,202100,2173740,2874300,2360622,135091,902324,1323126,233573.0,60070.0,172282.0,1216.0
11/08/2021,BP2,274510,14500,118440,141570,122848,12392,47170,63286,6231.0,2780.0,3362.0,69.0
11/08/2021,GA,16333295,714200,6666300,8651295,5162771,285296,2003678,2870013,568267.0,229435.0,334813.0,3696.0
11/08/2021,CT,6388425,301000,2534720,3461205,2535963,212531,898575,1424409,362956.0,125196.0,234815.0,2714.0
11/08/2021,DE,1763365,78900,700060,962205,586008,51698,213106,320687,72989.0,22695.0,49948.0,339.0
11/08/2021,ME,2459400,135700,1010600,1278000,954455,121311,359689,473052,142908.0,48546.0,92809.0,1401.0
11/08/2021,MN,8915880,424800,3344700,4975080,3473684,307005,1235985,1929892,638921.0,184650.0,447893.0,5749.0
11/08/2021,AS,75120,600,20700,50520,31094,555,8376,22162,414.0,105.0,309.0,0.0
11/08/2021,MP,90180,3000,21180,63300,35031,879,4681,29471,4049.0,334.0,3711.0,4.0
11/08/2021,CA,65357785,3125100,24505640,36663345,24437977,1937586,8815897,13680099,2983844.0,1054699.0,1894942.0,33540.0
11/08/2021,IA,4836315,241700,1879420,2625495,1761963,148902,678826,933987,302727.0,115313.0,185479.0,1923.0
11/08/2021,AR,4599360,215400,1980060,2294100,1461195,101795,616802,741821,202929.0,76601.0,124599.0,1348.0
11/08/2021,ND,1080390,47400,421800,592590,365299,32823,137110,195359,63200.0,21729.0,40934.0,535.0
11/08/2021,UT,4593120,207000,1657020,2603700,1734536,150863,604515,979118,170859.0,34799.0,135005.0,923.0
11/08/2021,NY,33086785,1571500,12373620,18714465,13080177,1132936,4630706,7313670,1018564.0,321271.0,687388.0,9877.0
11/08/2021,MD,11272910,518900,4184800,6389910,4010653,301635,1419266,2286340,588196.0,220750.0,359158.0,8189.0
11/08/2021,MH,65910,11700,47700,3510,20765,2250,18295,219,223.0,219.0,4.0,0.0
11/08/2021,FM,98640,12000,78900,4140,41241,11621,28925,694,308.0,289.0,6.0,13.0
11/08/2021,TN,9589910,440400,3746720,5329890,3276746,209924,1208615,1849378,491649.0,167859.0,318666.0,3889.0
11/08/2021,AL,7423960,341000,3308000,3717360,2213458,146511,942179,1124291,274387.0,112846.0,158564.0,2966.0
11/08/2021,NV,4481390,223400,1597920,2602170,1646482,157587,566392,922460,187773.0,61933.0,124141.0,1699.0
11/08/2021,LA,6413520,277600,2685800,3321420,2232372,159712,898240,1173455,293682.0,88671.0,203072.0,1924.0
11/08/2021,VA,14514675,666800,5401120,8196255,5430637,408356,1877647,3141844,774346.0,280488.0,484044.0,9070.0
11/08/2021,MA,12386140,535500,4799920,6867120,4831828,351551,1777480,2702609,644039.0,225954.0,414035.0,3885.0
11/08/2021,WA,12997615,657300,4926680,7195035,4863270,412363,1769677,2678679,660196.0,208137.0,446430.0,5479.0
11/08/2021,DD2,5633140,201900,1929160,3463380,2695919,248828,866443,1580543,683.0,162.0,511.0,10.0
11/08/2021,KS,4421735,226700,1772760,2326875,1562948,111126,589576,861715,211859.0,74058.0,136104.0,1629.0
11/08/2021,OK,5544410,282000,2400800,2829210,2000242,126554,789050,1084478,272762.0,103814.0,166921.0,2013.0
11/08/2021,PA,21904415,1271100,8803340,11498175,7819502,690383,2929418,4199135,667444.0,240344.0,421320.0,5760.0
11/08/2021,NE,2934560,131200,1090420,1649940,1093202,81238,392561,618049,164752.0,44903.0,118752.0,999.0
11/08/2021,KY,6573275,324800,2809920,3357855,2284925,193345,907251,1182790,359208.0,130888.0,224004.0,4240.0
11/08/2021,MO,8696155,363900,3422920,4852035,3073621,216631,1081119,1775338,428014.0,122491.0,302647.0,2826.0
11/08/2021,IH2,2308985,93100,1087000,1079085,775653,34144,371092,370411,76146.0,24805.0,51043.0,186.0
11/08/2021,AZ,11101560,529200,4414260,5982900,3899480,295727,1501704,2097125,476780.0,146479.0,326845.0,3250.0
11/08/2021,RI,1900305,83900,741760,1048545,756337,55266,271676,429145,111550.0,39289.0,71358.0,897.0
11/08/2021,VT,1208620,65200,511500,615420,447567,43893,166816,236599,95501.0,31735.0,62499.0,1251.0
11/08/2021,IL,19974915,1003500,7439460,11252955,7730586,570887,2690465,4462720,1118088.0,381286.0,728549.0,7860.0
11/08/2021,FL,36187235,1989900,14049440,19834395,12923685,1239952,4546015,7106125,1649240.0,666309.0,965517.0,15090.0
11/08/2021,SD,1397995,76500,576580,716715,471566,33766,182834,254943,71165.0,24837.0,45831.0,496.0
11/08/2021,VI,117520,1800,31840,83280,49505,1490,13119,34892,3744.0,920.0,2812.0,12.0
11/08/2021,DC,1351495,62300,517160,755235,445415,35911,159913,249280,45989.0,15897.0,29868.0,217.0
11/08/2021,WY,772165,41600,346760,367005,256772,23463,108068,125149,43096.0,14733.0,27981.0,357.0
11/08/2021,NJ,15647575,766300,5947980,8668395,5932079,465866,2157242,3308755,730862.0,269760.0,451466.0,9629.0
11/08/2021,OR,7517725,408300,2961100,4072125,2667323,229221,952245,1484587,409660.0,131139.0,273818.0,4536.0
11/08/2021,WV,3238705,137100,1289680,1773825,736652,44480,320087,371823,48251.0,11953.0,36151.0,136.0
11/08/2021,WI,8677785,390400,3329180,4786605,3418034,277844,1266789,1872915,612474.0,179520.0,428641.0,4256.0
11/08/2021,TX,46164335,2276200,17541400,25380735,15579305,1204784,5672918,8701310,1885820.0,755232.0,1114192.0,16333.0
11/08/2021,HI,2656240,108500,986960,1510980,851335,53621,273434,506139,89260.0,16908.0,71947.0,402.0
11/08/2021,AK,1213565,76200,469340,629625,388189,34618,146235,207258,72836.0,27240.0,45072.0,513.0
11/08/2021,MS,4225625,193600,1756540,2214285,1369833,75847,543208,750238,154193.0,62061.0,91151.0,785.0
11/07/2021,OK,5544410,282000,2400800,2829210,1997888,126400,788509,1082819,267174.0,101278.0,163966.0,1916.0
11/07/2021,CA,65359485,3125100,24507340,36663345,24408625,1935234,8807203,13661834,2881021.0,1003229.0,1845889.0,31325.0
11/07/2021,NY,33087485,1571500,12374320,18714465,13068365,1131640,4627654,7306207,977216.0,299457.0,668618.0,9113.0
11/07/2021,NJ,15647575,766300,5947980,8668395,5929982,465571,2156685,3307510,721776.0,264514.0,447999.0,9256.0
11/07/2021,CT,6388425,301000,2534720,3461205,2533601,212261,897909,1422984,346189.0,115202.0,228300.0,2456.0
11/07/2021,AL,7423960,341000,3308000,3717360,2211121,146370,941507,1122767,269030.0,110103.0,156014.0,2902.0
11/07/2021,KY,6573275,324800,2809920,3357855,2282061,193242,905950,1181330,345317.0,122710.0,218379.0,4153.0
11/07/2021,TX,46164335,2276200,17541400,25380735,15565536,1203573,5669007,8692664,1839548.0,730525.0,1093385.0,15575.0
11/07/2021,ID,2562020,134100,997760,1381860,791498,69941,304690,416252,139097.0,46783.0,91147.0,1131.0
11/07/2021,WY,772165,41600,346760,367005,256745,23459,108063,125131,43066.0,14709.0,27975.0,357.0
11/07/2021,RI,1900305,83900,741760,1048545,755703,55223,271485,428745,106351.0,36383.0,69141.0,821.0
11/07/2021,FM,97140,11900,77500,4140,41239,11621,28925,692,308.0,289.0,6.0,13.0
11/07/2021,US,534081335,26082300,207525360,292199325,193832584,15481048,70911518,107318542,24084107.0,8222525.0,15636354.0,215459.0
11/07/2021,AZ,11101560,529200,4414260,5982900,3894266,295327,1499792,2094227,458658.0,136410.0,319050.0,2993.0
11/07/2021,OH,17075575,808100,6770540,9250035,6096447,503360,2249143,3339277,917007.0,307179.0,598625.0,11005.0
11/07/2021,NE,2934560,131200,1090420,1649940,1093174,81234,392544,618042,163914.0,44077.0,118740.0,999.0
11/07/2021,MO,8696155,363900,3422920,4852035,3073465,216613,1081070,1775249,426845.0,121473.0,302499.0,2823.0
11/07/2021,OR,7517725,408300,2961100,4072125,2666106,229069,951951,1483819,399930.0,126719.0,268705.0,4340.0
11/07/2021,VA2,6938390,568100,3283440,3086850,2870874,221253,1410114,1239492,379863.0,125231.0,252498.0,2108.0
11/07/2021,AR,4599360,215400,1980060,2294100,1460131,101742,616364,741248,199269.0,74267.0,123320.0,1302.0
11/07/2021,VI,117520,1800,31840,83280,49503,1489,13118,34892,3731.0,909.0,2811.0,11.0
11/07/2021,VA,14514675,666800,5401120,8196255,5423258,407704,1876109,3136658,745224.0,264891.0,471184.0,8414.0
11/07/2021,TN,9590050,440400,3746860,5329890,3276561,209909,1208575,1849248,491487.0,167768.0,318608.0,3876.0
11/07/2021,IA,4836315,241700,1879420,2625495,1761869,148893,678813,933915,302615.0,115239.0,185444.0,1920.0
11/07/2021,RP,33990,3800,22900,6390,15726,2338,11632,1756,1419.0,1413.0,6.0,0.0
11/07/2021,PR,5250140,202100,2173740,2874300,2357699,134971,901078,1321570,212485.0,49261.0,162264.0,956.0
11/07/2021,NM,3361245,164800,1356980,1774065,1310545,98908,516609,693330,215886.0,57912.0,156853.0,1089.0
11/07/2021,MH,65910,11700,47700,3510,20765,2250,18295,219,223.0,219.0,4.0,0.0
11/07/2021,KS,4421735,226700,1772760,2326875,1561245,111033,589209,860473,205511.0,70714.0,133174.0,1558.0
11/07/2021,ME,2459400,135700,1010600,1278000,954301,121233,359650,473015,142177.0,48004.0,92642.0,1379.0
11/07/2021,MS,4225625,193600,1756540,2214285,1369586,75835,543189,750022,154052.0,61935.0,91138.0,783.0
11/07/2021,DD2,5633140,201900,1929160,3463380,2689453,248070,865797,1575485,678.0,160.0,508.0,10.0
11/07/2021,IH2,2308985,93100,1087000,1079085,775547,34131,371042,370368,75558.0,24363.0,50897.0,186.0
11/07/2021,UT,4593120,207000,1657020,2603700,1734414,150844,604487,979043,170580.0,34550.0,134985.0,913.0
11/07/2021,NC,16624290,800900,6440440,9064950,5579160,427522,2010242,3141279,486714.0,156692.0,325230.0,4777.0
11/07/2021,MP,90180,3000,21180,63300,35015,879,4680,29456,3827.0,332.0,3491.0,4.0
11/07/2021,BP2,274510,14500,118440,141570,122848,12392,47170,63286,6229.0,2778.0,3362.0,69.0
11/07/2021,MT,1546615,91700,649700,777915,543478,48722,221589,272830,99122.0,34740.0,63259.0,959.0
11/07/2021,CO,9272295,420700,3588000,5119995,3573208,280857,1341122,1949510,587405.0,212779.0,368738.0,5762.0
11/07/2021,AS,75120,600,20700,50520,31094,555,8376,22162,414.0,105.0,309.0,0.0
11/07/2021,GA,16334095,714200,6667700,8651295,5161287,285273,2002433,2869797,567996.0,229289.0,334697.0,3687.0
11/07/2021,NH,2435370,142900,935780,1331190,860830,72654,327863,460247,23951.0,6117.0,17666.0,161.0
11/07/2021,IN,9418680,508200,3510480,5226000,3370358,260187,1197573,1905038,468037.0,139134.0,324371.0,4258.0
11/07/2021,DC,1351495,62300,517160,755235,445095,35878,159824,249089,44765.0,15267.0,29283.0,208.0
11/07/2021,PA,21904415,1271100,8803340,11498175,7819038,690166,2929316,4198991,666798.0,239973.0,421094.0,5711.0
11/07/2021,SC,7910725,388400,3314420,4060605,2593961,186356,960349,1446948,365286.0,105369.0,255495.0,4224.0
11/07/2021,LA,6413380,277600,2685660,3321420,2230319,159601,897643,1172110,288163.0,85514.0,200798.0,1836.0
11/07/2021,WI,8677785,390400,3329180,4786605,3415322,277620,1265972,1871244,590297.0,166167.0,420084.0,3994.0
11/07/2021,AK,1213565,76200,469340,629625,387489,34466,145994,206953,68161.0,24118.0,43603.0,429.0
11/07/2021,MI,15267770,784500,6265160,7985010,5371650,383740,2032493,2954468,892066.0,294339.0,590161.0,7539.0
11/07/2021,VT,1208620,65200,511500,615420,447124,43856,166663,236348,90907.0,28929.0,60802.0,1161.0
11/07/2021,MA,12386140,535500,4799920,6867120,4826732,351070,1775551,2699925,608754.0,205306.0,399868.0,3419.0
11/07/2021,HI,2656240,108500,986960,1510980,851175,53600,273395,506040,88590.0,16437.0,71755.0,396.0
11/07/2021,ND,1080390,47400,421800,592590,365140,32796,137075,195262,62099.0,21292.0,40334.0,471.0
11/07/2021,NV,4481390,223400,1597920,2602170,1644160,157309,565947,920861,180031.0,57863.0,120615.0,1553.0
11/07/2021,MN,8915880,424800,3344700,4975080,3471790,306814,1235384,1928792,619675.0,173639.0,439939.0,5474.0
11/07/2021,GU,259410,20500,76580,154830,121847,9883,37173,74791,11860.0,2384.0,9441.0,35.0
11/07/2021,WA,12997895,657300,4926960,7195035,4863145,412343,1769632,2678620,659938.0,207978.0,446334.0,5476.0
11/07/2021,SD,1397995,76500,576580,716715,471405,33755,182798,254829,70874.0,24595.0,45782.0,496.0
11/07/2021,MD,11272910,518900,4184800,6389910,4009204,301458,1418835,2285543,579951.0,215983.0,355865.0,8005.0
11/07/2021,FL,36186955,1989900,14049160,19834395,12904395,1238442,4540725,7093639,1586941.0,633071.0,937537.0,14009.0
11/07/2021,DE,1763365,78900,700060,962205,585901,51685,213094,320607,72942.0,22669.0,49927.0,339.0
11/07/2021,WV,3238705,137100,1289680,1773825,736505,44460,320024,371759,47963.0,11701.0,36121.0,130.0
11/07/2021,IL,19974915,1003500,7439460,11252955,7719338,569900,2687114,4455821,1057863.0,348027.0,702258.0,7186.0
11/06/2021,ND,1080390,47400,421800,592590,364585,32751,136844,194984,58526.0,18555.0,39554.0,415.0
11/06/2021,SD,1396895,76600,576580,716715,471272,33745,182760,254744,70465.0,24322.0,45652.0,490.0
11/06/2021,VA,14501455,666900,5400700,8196255,5418205,407065,1874584,3133785,720808.0,250133.0,462279.0,7718.0
11/06/2021,NJ,15643415,766400,5959320,8668395,5922775,464977,2154870,3302713,686471.0,246677.0,431349.0,8438.0
11/06/2021,IL,19877655,1003600,7443200,11252955,7708553,568872,2683581,4449632,1005133.0,317555.0,680670.0,6526.0
11/06/2021,SC,7898065,388500,3314560,4060605,2589904,186072,958877,1444650,352518.0,97793.0,250679.0,3848.0
11/06/2021,PA,21905315,1272400,8812240,11498175,7807882,688389,2925335,4193593,636376.0,219788.0,411490.0,5078.0
11/06/2021,KS,4421495,227000,1774020,2326875,1559030,110786,588632,859091,194224.0,63606.0,129180.0,1377.0
11/06/2021,OK,5538570,282000,2400660,2829210,1994874,126113,787484,1081119,257111.0,94855.0,160530.0,1712.0
11/06/2021,TN,9587450,440200,3748660,5329890,3276318,209879,1208494,1849117,490788.0,167242.0,318461.0,3850.0
11/06/2021,PR,5250140,202100,2173740,2874300,2357655,134970,901049,1321556,212184.0,49006.0,162218.0,956.0
11/06/2021,AK,1212765,76200,468540,629625,387463,34461,145982,206944,68132.0,24096.0,43598.0,427.0
11/06/2021,FL,36053575,1990300,14055180,19834395,12891833,1236655,4537056,7086619,1532872.0,597692.0,920136.0,12755.0
11/06/2021,NY,33056425,1572200,12398360,18714465,13051766,1129804,4623497,7295607,938702.0,278467.0,652153.0,8056.0
11/06/2021,OH,17058895,808300,6771660,9250035,6090049,502585,2247460,3335346,870052.0,277893.0,582092.0,9873.0
11/06/2021,NE,2933200,131200,1090560,1649940,1093116,81229,392526,618007,163640.0,43913.0,118630.0,999.0
11/06/2021,MT,1544795,91700,649980,777915,543376,48713,221551,272775,98939.0,34577.0,63243.0,955.0
11/06/2021,WV,3240105,137100,1291080,1773825,736366,44434,319964,371706,47586.0,11392.0,36070.0,113.0
11/06/2021,MD,11262690,519300,4186480,6389910,4004924,301152,1417691,2282756,553285.0,201266.0,344390.0,7532.0
11/06/2021,VA2,6938390,568100,3283440,3086850,2869201,220946,1409346,1238894,364312.0,114985.0,247569.0,1733.0
11/06/2021,DC,1349795,62400,517160,755235,444549,35840,159684,248725,42721.0,14280.0,28246.0,189.0
11/06/2021,MP,90180,3000,21180,63300,35014,879,4680,29455,3801.0,331.0,3466.0,4.0
11/06/2021,IH2,2308985,93100,1087000,1079085,774765,34090,370734,369935,72984.0,22649.0,50067.0,157.0
11/06/2021,MO,8692735,363900,3424600,4852035,3069554,216250,1079775,1773005,407223.0,110282.0,294405.0,2497.0
11/06/2021,IA,4836015,241700,1879420,2625495,1761787,148878,678775,933886,302115.0,114842.0,185356.0,1905.0
11/06/2021,LA,6393000,277600,2687480,3321420,2227527,159332,896810,1170420,276654.0,78720.0,196306.0,1614.0
11/06/2021,WI,8632605,391500,3334500,4786605,3411784,277227,1264940,1869139,558940.0,147429.0,407997.0,3465.0
11/06/2021,DD2,5633040,201800,1929160,3463380,2683060,247111,864828,1571024,672.0,157.0,505.0,10.0
11/06/2021,GU,259410,20500,76580,154830,121838,9881,37169,74788,11859.0,2383.0,9441.0,35.0
11/06/2021,MI,15213550,784800,6268240,7985010,5366694,383095,2030775,2951878,852386.0,270025.0,575646.0,6692.0
11/06/2021,HI,2657140,108500,987860,1510980,850510,53511,273242,505617,86990.0,15611.0,71007.0,370.0
11/06/2021,IN,9416220,508300,3512720,5226000,3367322,259778,1196890,1903101,447022.0,127657.0,315282.0,3814.0
11/06/2021,RI,1899105,83900,741760,1048545,755040,55188,271277,428329,100724.0,32869.0,67089.0,764.0
11/06/2021,MH,65910,11700,47700,3510,20293,2181,18086,25,105.0,102.0,3.0,0.0
11/06/2021,CO,9259075,420800,3589680,5119995,3568439,280306,1339746,1946678,556426.0,195465.0,355500.0,5340.0
11/06/2021,MA,12373460,535600,4800340,6867120,4821830,350608,1773651,2697386,573508.0,184259.0,386061.0,3044.0
11/06/2021,FM,97140,11900,77500,4140,41239,11621,28925,692,308.0,289.0,6.0,13.0
11/06/2021,ID,2556000,134300,998740,1381860,790075,69788,304185,415489,132776.0,42753.0,88983.0,1004.0
11/06/2021,CA,65236465,3119900,24522420,36663345,24374216,1931871,8796168,13641869,2748499.0,926662.0,1793024.0,28318.0
11/06/2021,RP,33990,3800,22900,6390,15721,2338,11627,1756,1186.0,1180.0,6.0,0.0
11/06/2021,AL,7407740,341700,3309680,3717360,2208029,146119,940304,1121130,258842.0,104241.0,151914.0,2676.0
11/06/2021,CT,6366745,301100,2535140,3461205,2531532,212054,897208,1421827,328911.0,104495.0,221982.0,2209.0
11/06/2021,NC,16561840,801000,6440860,9063780,5573980,426976,2008557,3138334,465932.0,144117.0,317475.0,4331.0
11/06/2021,NM,3356665,164900,1357400,1774065,1309084,98759,516036,692622,206292.0,52936.0,152369.0,956.0
11/06/2021,KY,6551915,324800,2810760,3357855,2278795,192979,904857,1179500,326858.0,111127.0,211997.0,3659.0
11/06/2021,MN,8903720,424900,3346240,4975080,3468734,306466,1234524,1926960,591174.0,157051.0,428644.0,4915.0
11/06/2021,DE,1760605,79000,700200,962205,585811,51659,213075,320562,72805.0,22597.0,49866.0,335.0
11/06/2021,VI,117520,1800,31840,83280,49499,1489,13116,34890,3728.0,907.0,2810.0,11.0
11/06/2021,NV,4471530,223400,1599460,2602170,1641477,156981,565376,919078,170823.0,52524.0,116949.0,1350.0
11/06/2021,US,533019545,26088000,207654540,292198155,193627929,15458186,70848358,107200406,23175194.0,7683417.0,15285445.0,196899.0
11/06/2021,NH,2432370,142900,935780,1331190,860581,72601,327823,460092,23489.0,5885.0,17441.0,156.0
11/06/2021,MS,4225405,193600,1756920,2214285,1369442,75817,543136,749949,153821.0,61734.0,91112.0,779.0
11/06/2021,BP2,274510,14500,118440,141570,122847,12392,47169,63286,6229.0,2778.0,3362.0,69.0
11/06/2021,AS,75120,600,20700,50520,31094,555,8376,22162,414.0,105.0,309.0,0.0
11/06/2021,WY,769385,41700,347180,367005,256695,23447,108044,125112,43004.0,14669.0,27957.0,353.0
11/06/2021,UT,4578000,207000,1658700,2603700,1734354,150838,604461,979015,170390.0,34392.0,134963.0,903.0
11/06/2021,OR,7506825,408400,2961800,4072125,2663594,228770,951142,1482430,379905.0,114411.0,261402.0,3931.0
11/06/2021,VT,1208460,65200,511640,615420,446736,43817,166505,236157,86754.0,26357.0,59335.0,1049.0
11/06/2021,ME,2457580,135700,1010880,1278000,954158,121154,359616,472985,141963.0,47870.0,92580.0,1361.0
11/06/2021,TX,46081175,2277800,17543640,25380735,15551777,1201646,5664445,8685396,1787725.0,700265.0,1073003.0,14395.0
11/06/2021,GA,16178355,714600,6671760,8651295,5160906,285238,2002306,2869578,567376.0,228891.0,334496.0,3666.0
11/06/2021,WA,13002895,656900,4941660,7195035,4862905,412292,1769538,2678529,659318.0,207609.0,446113.0,5446.0
11/06/2021,AR,4586620,215600,1980620,2294100,1458156,101632,615545,740204,191081.0,68738.0,120790.0,1173.0
11/06/2021,AZ,11084480,531300,4417580,5982900,3888617,294735,1497458,2091534,439866.0,124574.0,312385.0,2711.0
11/05/2021,GU,259410,20500,76580,154830,121481,9831,37113,74537,10758.0,1803.0,8932.0,23.0
11/05/2021,OH,17003035,806700,6751360,9252375,6085647,501874,2246229,3332894,836817.0,257454.0,570384.0,8790.0
11/05/2021,WV,3228725,136800,1288700,1773825,736199,44407,319885,371645,47085.0,11013.0,35956.0,105.0
11/05/2021,VT,1199900,65200,505480,615420,446336,43772,166362,235945,82044.0,23339.0,57770.0,922.0
11/05/2021,AK,1213025,76200,469100,629625,387028,34357,145860,206735,65533.0,22347.0,42802.0,373.0
11/05/2021,CO,9251875,420500,3583080,5119995,3564615,279662,1338511,1944748,535941.0,183104.0,347907.0,4826.0
11/05/2021,AL,7401100,340100,3304640,3717360,2207077,146027,939883,1120694,255968.0,102300.0,151094.0,2564.0
11/05/2021,VI,117520,1800,31840,83280,49413,1483,13107,34819,3495.0,794.0,2690.0,11.0
11/05/2021,OK,5517950,281900,2398140,2829210,1992503,125835,786582,1079932,248447.0,89071.0,157818.0,1546.0
11/05/2021,WY,767505,41500,345500,367005,256237,23384,107854,124907,41181.0,13387.0,27448.0,321.0
11/05/2021,RP,33090,3800,22900,6390,15716,2338,11622,1756,962.0,956.0,6.0,0.0
11/05/2021,CA,65008065,3114000,24319720,36663345,24347393,1928759,8786698,13627670,2640222.0,860509.0,1753928.0,25429.0
